word	c5	lemma	pos
compounded	VVN	compound	VERB
of	PRF	of	PREP
the	AT0	the	ART
Congo	NP0	congo	SUBST
and	CJC	and	CONJ
of	PRF	of	PREP
Uganda	NP0	uganda	SUBST
,	PUN	,	PUN
in	PRP	in	PREP
order	NN1	order	SUBST
to	TO0	to	PREP
earn	VVI	earn	VERB
a	AT0	a	ART
living	NN1-AJ0	living	SUBST
from	PRP	from	PREP
a	AT0	a	ART
store	NN1	store	SUBST
which	DTQ	which	PRON
he	PNP	he	PRON
has	VHZ	have	VERB
acquired	VVN	acquire	VERB
from	PRP	from	PREP
a	AT0	a	ART
man	NN1	man	SUBST
whose	DTQ	whose	PRON
daughter	NN1	daughter	SUBST
he	PNP	he	PRON
is	VBZ	be	VERB
expected	VVN-AJ0	expect	VERB
to	TO0	to	PREP
marry	VVI	marry	VERB
one	CRD	one	ADJ
day	NN1	day	SUBST
.	PUN	.	PUN

# sentence 148, Texts/A/A0/A05.xml
Reading	NP0	reading	SUBST
Salim	NP0	salim	SUBST
's	POS	's	UNC
palm	NN1	palm	SUBST
,	PUN	,	PUN
the	AT0	the	ART
man	NN1	man	SUBST
points	VVZ	point	VERB
out	AVP	out	ADV
that	CJT	that	CONJ
he	PNP	he	PRON
is	VBZ	be	VERB
‘	PUQ	‘	PUQ
faithful	AJ0	faithful	ADJ
’	PUQ	’	PUQ
.	PUN	.	PUN

# sentence 149, Texts/A/A0/A05.xml
Salim	NN1-VVB	salim	SUBST
can	VM0	can	VERB
be	VBI	be	VERB
designated	VVN	designate	VERB
a	AT0	a	ART
Kenya	NP0	kenya	SUBST
Asian	AJ0-NN1	asian	ADJ
:	PUN	:	PUN
the	AT0	the	ART
name	NN1	name	SUBST
we	PNP	we	PRON
give	VVB	give	VERB
to	PRP	to	PREP
those	DT0	those	ADJ
hard-working	AJ0	hard-working	ADJ
aliens	NN2	alien	SUBST
who	PNQ	who	PRON
have	VHB	have	VERB
been	VBN	be	VERB
driven	VVN	drive	VERB
out	AVP	out	ADV
of	PRF	of	PREP
African	AJ0	african	ADJ
countries	NN2	country	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
who	PNQ	who	PRON
include	VVB	include	VERB
the	AT0	the	ART
shopkeepers	NN2	shopkeeper	SUBST
and	CJC	and	CONJ
merchants	NN2	merchant	SUBST
expropriated	VVD	expropriate	VERB
in	PRP	in	PREP
Uganda	NP0	uganda	SUBST
by	PRP	by	PREP
Amin	NP0	amin	SUBST
.	PUN	.	PUN

# sentence 150, Texts/A/A0/A05.xml
Kenya	NP0	kenya	SUBST
Asians	NN2	asian	SUBST
are	VBB	be	VERB
now	AV0	now	ADV
working	VVG	work	VERB
hard	AV0-AJ0	hard	ADV
in	PRP	in	PREP
the	AT0	the	ART
darkness	NN1	darkness	SUBST
and	CJC	and	CONJ
grime	NN1	grime	SUBST
of	PRF	of	PREP
British	AJ0	british	ADJ
cities	NN2	city	SUBST
,	PUN	,	PUN
where	CJS-AVQ	where	CONJ
Patel	NP0	patel	SUBST
is	VBZ	be	VERB
among	PRP	among	PREP
the	AT0	the	ART
commonest	AJS	commone	ADJ
names	NN2	name	SUBST
in	PRP	in	PREP
the	AT0	the	ART
telephone	NN1	telephone	SUBST
directory	NN1	directory	SUBST
.	PUN	.	PUN

# sentence 151, Texts/A/A0/A05.xml
Salim	NN1-VVB	salim	SUBST
is	VBZ	be	VERB
bound	VVN	bind	VERB
by	PRP	by	PREP
certain	AJ0	certain	ADJ
of	PRF	of	PREP
the	AT0	the	ART
rules	NN2	rule	SUBST
and	CJC	and	CONJ
assumptions	NN2	assumption	SUBST
of	PRF	of	PREP
kinship	NN1	kinship	SUBST
.	PUN	.	PUN

# sentence 152, Texts/A/A0/A05.xml
His	DPS	he	PRON
kin	NN0	kin	SUBST
are	VBB	be	VERB
entrepreneurs	NN2	entrepreneur	SUBST
,	PUN	,	PUN
a	AT0	a	ART
wandering	AJ0	wandering	ADJ
bourgeoisie	NN1	bourgeoisie	SUBST
:	PUN	:	PUN
they	PNP	they	PRON
have	VHB	have	VERB
known	VVN	know	VERB
what	DTQ	what	PRON
it	PNP	it	PRON
is	VBZ	be	VERB
to	TO0	to	PREP
be	VBI	be	VERB
strangers	NN2	stranger	SUBST
in	PRP	in	PREP
tight	AJ0	tight	ADJ
corners	NN2	corner	SUBST
,	PUN	,	PUN
as	CJS	as	CONJ
he	PNP	he	PRON
himself	PNX	himself	PRON
is	VBZ	be	VERB
a	AT0	a	ART
stranger	NN1	stranger	SUBST
in	PRP	in	PREP
this	DT0	this	ADJ
tight	AJ0-AV0	tight	ADJ
African	AJ0	african	ADJ
town	NN1	town	SUBST
.	PUN	.	PUN

# sentence 153, Texts/A/A0/A05.xml
At	PRP	at	PREP
the	AT0	the	ART
same	DT0	same	ADJ
time	NN1	time	SUBST
,	PUN	,	PUN
he	PNP	he	PRON
has	VHZ	have	VERB
wandered	VVN	wander	VERB
some	DT0	some	ADJ
distance	NN1	distance	SUBST
from	PRP	from	PREP
his	DPS	he	PRON
kin	NN0	kin	SUBST
,	PUN	,	PUN
in	PRP	in	PREP
spirit	NN1	spirit	SUBST
.	PUN	.	PUN

# sentence 154, Texts/A/A0/A05.xml
So	AV0	so	ADV
he	PNP	he	PRON
is	VBZ	be	VERB
both	AV0	both	ADV
doubly	AV0	doubly	ADV
an	AT0	an	ART
outcast	NN1	outcast	SUBST
and	CJC	and	CONJ
no	AT0	no	ART
outcast	NN1	outcast	SUBST
at	PRP	at	PREP
all	DT0	all	ADJ
.	PUN	.	PUN

# sentence 155, Texts/A/A0/A05.xml
Unlike	PRP	unlike	PREP
many	DT0	many	ADJ
of	PRF	of	PREP
the	AT0	the	ART
towns	NN2	town	SUBST
through	PRP	through	PREP
which	DTQ	which	PRON
he	PNP	he	PRON
has	VHZ	have	VERB
bribed	VVN	bribe	VERB
his	DPS	he	PRON
way	NN1	way	SUBST
in	PRP	in	PREP
his	DPS	he	PRON
Peugeot	NP0	peugeot	SUBST
from	PRP	from	PREP
the	AT0	the	ART
coast	NN1	coast	SUBST
,	PUN	,	PUN
this	DT0	this	ADJ
one	PNI	one	PRON
is	VBZ	be	VERB
n't	XX0	not	ADV
‘	PUQ	‘	PUQ
full	AJ0	full	ADJ
of	PRF	of	PREP
blood	NN1	blood	SUBST
’	PUQ	’	PUQ
.	PUN	.	PUN

# sentence 156, Texts/A/A0/A05.xml
But	CJC	but	CONJ
it	PNP	it	PRON
is	VBZ	be	VERB
between	PRP	between	PREP
coups	NN2	coup	SUBST
,	PUN	,	PUN
or	CJC	or	CONJ
unrests	NN2	unrest	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
has	VHZ	have	VERB
lately	AV0	lately	ADV
been	VBN	be	VERB
smashed	VVN	smash	VERB
and	CJC	and	CONJ
looted	VVD	loot	VERB
.	PUN	.	PUN

# sentence 157, Texts/A/A0/A05.xml
It	PNP	it	PRON
is	VBZ	be	VERB
the	AT0	the	ART
sort	NN1	sort	SUBST
of	PRF	of	PREP
place	NN1	place	SUBST
which	DTQ	which	PRON
will	VM0	will	VERB
always	AV0	always	ADV
revive	VVI	revive	VERB
and	CJC	and	CONJ
rebuild	VVI	rebuild	VERB
,	PUN	,	PUN
and	CJC	and	CONJ
in	PRP	in	PREP
such	DT0	such	ADJ
a	AT0	a	ART
place	NN1	place	SUBST
Salim	NP0-NN1	salim	SUBST
's	POS	's	UNC
part	NN1	part	SUBST
is	VBZ	be	VERB
to	TO0	to	PREP
make	VVI	make	VERB
good	AJ0	good	ADJ
,	PUN	,	PUN
carry	VVB	carry	VERB
on	AVP	on	ADV
.	PUN	.	PUN

# sentence 158, Texts/A/A0/A05.xml
The	AT0	the	ART
country	NN1	country	SUBST
,	PUN	,	PUN
formerly	AV0	formerly	ADV
a	AT0	a	ART
colony	NN1	colony	SUBST
,	PUN	,	PUN
now	AV0	now	ADV
‘	PUQ	‘	PUQ
independent	AJ0	independent	ADJ
’	PUQ	’	PUQ
,	PUN	,	PUN
is	VBZ	be	VERB
controlled	VVN	control	VERB
by	PRP	by	PREP
a	AT0	a	ART
black	AJ0	black	ADJ
‘	PUQ	‘	PUQ
big	AJ0	big	ADJ
man	NN1	man	SUBST
’	PUQ	’	PUQ
in	PRP	in	PREP
the	AT0	the	ART
capital	NN1	capital	SUBST
down-river	NN1	down-river	SUBST
.	PUN	.	PUN

# sentence 159, Texts/A/A0/A05.xml
An	AT0	an	ART
atavistic	AJ0	atavistic	ADJ
,	PUN	,	PUN
tribal	AJ0	tribal	ADJ
,	PUN	,	PUN
magical	AJ0	magical	ADJ
resistance	NN1	resistance	SUBST
spreads	VVZ	spread	VERB
about	PRP	about	PREP
the	AT0	the	ART
bush	NN1	bush	SUBST
:	PUN	:	PUN
starveling	AJ0-NN1	starveling	ADJ
rebels	NN2	rebel	SUBST
are	VBB	be	VERB
hunted	VVN	hunt	VERB
by	PRP	by	PREP
an	AT0	an	ART
army	NN1	army	SUBST
,	PUN	,	PUN
but	CJC	but	CONJ
magic	NN1	magic	SUBST
bends	VVZ	bend	VERB
the	AT0	the	ART
army	NN1	army	SUBST
's	POS	's	UNC
guns	NN2	gun	SUBST
.	PUN	.	PUN

# sentence 160, Texts/A/A0/A05.xml
There	EX0	there	PRON
is	VBZ	be	VERB
far	AV0	far	ADV
less	DT0	less	ADJ
of	PRF	of	PREP
the	AT0	the	ART
mystification	NN1	mystification	SUBST
which	DTQ	which	PRON
can	VM0	can	VERB
be	VBI	be	VERB
attributed	VVN	attribute	VERB
to	PRP	to	PREP
the	AT0	the	ART
account	NN1	account	SUBST
of	PRF	of	PREP
the	AT0	the	ART
troubles	NN2	trouble	SUBST
in	PRP	in	PREP
Guerrillas	NN2	guerrilla	SUBST
:	PUN	:	PUN
what	DTQ	what	PRON
we	PNP	we	PRON
get	VVB	get	VERB
is	VBZ	be	VERB
the	AT0	the	ART
mysterious	AJ0	mysterious	ADJ
politics	NN1	politics	SUBST
of	PRF	of	PREP
forest	NN1	forest	SUBST
and	CJC	and	CONJ
township	NN1	township	SUBST
as	CJS	as	CONJ
observed	VVN	observe	VERB
by	PRP	by	PREP
an	AT0	an	ART
outsider	NN1	outsider	SUBST
,	PUN	,	PUN
by	PRP	by	PREP
an	AT0	an	ART
African	AJ0	african	ADJ
Asian	NN1	asian	SUBST
who	PNQ	who	PRON
understands	VVZ	understand	VERB
a	AT0	a	ART
good	AJ0	good	ADJ
deal	NN1	deal	SUBST
of	PRF	of	PREP
what	DTQ	what	PRON
is	VBZ	be	VERB
going	VVG	go	VERB
on	AVP	on	ADV
.	PUN	.	PUN

# sentence 161, Texts/A/A0/A05.xml
Salim	NN1-NP0	salim	SUBST
buries	VVZ	bury	VERB
his	DPS	he	PRON
valuables	NN2	valuables	SUBST
—	PUN	—	PUN
from	PRP	from	PREP
another	DT0	another	ADJ
point	NN1	point	SUBST
of	PRF	of	PREP
view	NN1	view	SUBST
,	PUN	,	PUN
his	DPS	he	PRON
ill-gotten	AJ0	ill-gotten	ADJ
gains	NN2	gain	SUBST
—	PUN	—	PUN
and	CJC	and	CONJ
an	AT0	an	ART
ominous	AJ0	ominous	ADJ
silence	NN1	silence	SUBST
descends	VVZ	descend	VERB
on	PRP	on	PREP
the	AT0	the	ART
town	NN1	town	SUBST
:	PUN	:	PUN

# sentence 162, Texts/A/A0/A05.xml
Sometimes	AV0	sometimes	ADV
I	PNP	i	PRON
thought	VVD	think	VERB
I	PNP	i	PRON
could	VM0	could	VERB
hear	VVI	hear	VERB
the	AT0	the	ART
noise	NN1	noise	SUBST
of	PRF	of	PREP
the	AT0	the	ART
rapids	NN2	rapid	SUBST
.	PUN	.	PUN

# sentence 163, Texts/A/A0/A05.xml
It	PNP	it	PRON
was	VBD	be	VERB
the	AT0	the	ART
eternal	AJ0	eternal	ADJ
noise	NN1	noise	SUBST
at	PRP	at	PREP
that	DT0	that	ADJ
bend	NN1	bend	SUBST
in	PRP	in	PREP
the	AT0	the	ART
river	NN1	river	SUBST
,	PUN	,	PUN
but	CJC	but	CONJ
on	PRP	on	PREP
a	AT0	a	ART
normal	AJ0	normal	ADJ
day	NN1	day	SUBST
it	PNP	it	PRON
could	VM0	could	VERB
n't	XX0	not	ADV
be	VBI	be	VERB
heard	VVN	hear	VERB
here	AV0	here	ADV
.	PUN	.	PUN

# sentence 164, Texts/A/A0/A05.xml
Now	AV0	now	ADV
it	PNP	it	PRON
seemed	VVD	seem	VERB
to	TO0	to	PREP
come	VVI	come	VERB
and	CJC	and	CONJ
go	VVI	go	VERB
on	PRP-AVP	on	PREP
the	AT0	the	ART
wind	NN1	wind	SUBST
.	PUN	.	PUN

# sentence 165, Texts/A/A0/A05.xml
At	PRP	at	PREP
midday	NN1	midday	SUBST
,	PUN	,	PUN
when	AVQ	when	ADV
we	PNP	we	PRON
shut	VVB	shut	VERB
the	AT0	the	ART
shop	NN1	shop	SUBST
for	PRP	for	PREP
lunch	NN1	lunch	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
I	PNP	i	PRON
drove	VVD	drive	VERB
through	PRP	through	PREP
the	AT0	the	ART
streets	NN2	street	SUBST
,	PUN	,	PUN
it	PNP	it	PRON
was	VBD	be	VERB
only	AV0	only	ADV
the	AT0	the	ART
river	NN1	river	SUBST
,	PUN	,	PUN
glittering	VVG	glitter	VERB
in	PRP	in	PREP
the	AT0	the	ART
hard	AJ0	hard	ADJ
light	NN1	light	SUBST
,	PUN	,	PUN
that	CJT-DT0	that	CONJ
seemed	VVD	seem	VERB
alive	AJ0	alive	ADJ
.	PUN	.	PUN

# sentence 166, Texts/A/A0/A05.xml
No	AT0	no	ART
dugouts	NN2	dugout	SUBST
,	PUN	,	PUN
though	AV0	though	ADV
;	PUN	;	PUN
only	AV0	only	ADV
the	AT0	the	ART
water	NN1	water	SUBST
hyacinths	NN2	hyacinth	SUBST
travelling	VVG	travel	VERB
up	AVP	up	ADV
from	PRP	from	PREP
the	AT0	the	ART
south	NN1	south	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
floating	VVG	float	VERB
away	AV0	away	ADV
to	PRP	to	PREP
the	AT0	the	ART
west	NN1	west	SUBST
,	PUN	,	PUN
clump	NN1	clump	SUBST
after	PRP	after	PREP
clump	NN1	clump	SUBST
,	PUN	,	PUN
with	PRP	with	PREP
the	AT0	the	ART
thick-stalked	AJ0	thick-stalked	ADJ
lilac	AJ0-NN1	lilac	ADJ
flowers	NN2	flower	SUBST
like	PRP	like	PREP
masts	NN2	mast	SUBST
.	PUN	.	PUN

# sentence 167, Texts/A/A0/A05.xml
Outside	PRP	outside	PREP
the	AT0	the	ART
town	NN1	town	SUBST
,	PUN	,	PUN
a	AT0	a	ART
polytechnic	NN1	polytechnic	SUBST
and	CJC	and	CONJ
seminar	NN1	seminar	SUBST
centre	NN1	centre	SUBST
has	VHZ	have	VERB
been	VBN	be	VERB
planted	VVN	plant	VERB
by	PRP	by	PREP
Presidential	AJ0	presidential	ADJ
fiat	NN1	fiat	SUBST
.	PUN	.	PUN

# sentence 168, Texts/A/A0/A05.xml
It	PNP	it	PRON
is	VBZ	be	VERB
headed	VVN	head	VERB
by	PRP	by	PREP
the	AT0	the	ART
big	AJ0	big	ADJ
man	NN1	man	SUBST
's	POS	's	UNC
white	AJ0	white	ADJ
man	NN1	man	SUBST
,	PUN	,	PUN
the	AT0	the	ART
Belgian	AJ0-NN1	belgian	ADJ
scholar	NN1	scholar	SUBST
Raymond	NP0	raymond	SUBST
,	PUN	,	PUN
who	PNQ	who	PRON
has	VHZ	have	VERB
lost	VVN	lose	VERB
favour	NN1-VVB	favour	SUBST
with	PRP	with	PREP
his	DPS	he	PRON
patron	NN1	patron	SUBST
and	CJC	and	CONJ
is	VBZ	be	VERB
sinking	VVG	sink	VERB
into	PRP	into	PREP
ceremonies	NN2	ceremony	SUBST
of	PRF	of	PREP
highly-placed	AJ0	highly-placed	ADJ
sagacity	NN1	sagacity	SUBST
,	PUN	,	PUN
Salim	NP0-NN1	salim	SUBST
has	VHZ	have	VERB
an	AT0	an	ART
affair	NN1	affair	SUBST
with	PRP	with	PREP
the	AT0	the	ART
white	AJ0	white	ADJ
man	NN1	man	SUBST
's	POS	's	UNC
white	AJ0	white	ADJ
woman	NN1	woman	SUBST
,	PUN	,	PUN
his	DPS	he	PRON
stylish	AJ0	stylish	ADJ
wife	NN1	wife	SUBST
Yvette	NP0-NN1	yvette	SUBST
:	PUN	:	PUN
radical	AJ0	radical	ADJ
chic	NN1	chic	SUBST
persuades	VVZ	persuade	VERB
him	PNP	he	PRON
that	CJT	that	CONJ
he	PNP	he	PRON
‘	PUQ	‘	PUQ
never	AV0	never	ADV
wanted	VVD	want	VERB
to	TO0	to	PREP
be	VBI	be	VERB
ordinary	AJ0	ordinary	ADJ
again'	NN1	again'	SUBST
.	PUN	.	PUN

# sentence 169, Texts/A/A0/A05.xml
Hitherto	AV0	hitherto	ADV
a	AT0	a	ART
shameful	AJ0	shameful	ADJ
brothel	NN1	brothel	SUBST
man	NN1	man	SUBST
,	PUN	,	PUN
Salim	NP0-NN1	salim	SUBST
is	VBZ	be	VERB
uplifted	VVN	uplift	VERB
by	PRP	by	PREP
their	DPS	they	PRON
meetings	NN2	meeting	SUBST
in	PRP	in	PREP
his	DPS	he	PRON
flat	NN1	flat	SUBST
:	PUN	:	PUN
‘	PUQ	‘	PUQ
My	DPS	i	PRON
wish	NN1	wish	SUBST
for	PRP	for	PREP
an	AT0	an	ART
adventure	NN1	adventure	SUBST
with	PRP	with	PREP
Yvette	NP0-NN1	yvette	SUBST
was	VBD	be	VERB
a	AT0	a	ART
wish	NN1	wish	SUBST
to	TO0	to	PREP
be	VBI	be	VERB
taken	VVN	take	VERB
up	AVP	up	ADV
to	PRP	to	PREP
the	AT0	the	ART
skies	NN2	sky	SUBST
.	PUN	.	PUN
’	PUQ	’	PUQ

# sentence 170, Texts/A/A0/A05.xml
Blood	NN1	blood	SUBST
flows	VVZ-NN2	flow	VERB
within	PRP	within	PREP
the	AT0	the	ART
town	NN1	town	SUBST
;	PUN	;	PUN
Raymond	NP0	raymond	SUBST
's	POS	's	UNC
work	NN1	work	SUBST
on	PRP	on	PREP
a	AT0	a	ART
collection	NN1	collection	SUBST
of	PRF	of	PREP
the	AT0	the	ART
President	NN1	president	SUBST
's	POS	's	UNC
speeches	NN2	speech	SUBST
,	PUN	,	PUN
which	DTQ	which	PRON
could	VM0	could	VERB
restore	VVI	restore	VERB
him	PNP	he	PRON
to	TO0	to	PREP
favour	VVI	favour	VERB
,	PUN	,	PUN
languishes	VVZ	languish	VERB
.	PUN	.	PUN

# sentence 171, Texts/A/A0/A05.xml
Presently	AV0	presently	ADV
the	AT0	the	ART
affair	NN1	affair	SUBST
ends	VVZ-NN2	end	VERB
in	PRP	in	PREP
insult	NN1	insult	SUBST
:	PUN	:	PUN
Salim	NP0-NN1	salim	SUBST
beats	VVZ	beat	VERB
Yvette	NP0-NN1	yvette	SUBST
and	CJC	and	CONJ
spits	VVZ	spit	VERB
on	PRP	on	PREP
her	PNP	she	PRON
,	PUN	,	PUN
and	CJC	and	CONJ
flies	VVZ-NN2	fly	VERB
to	PRP	to	PREP
London	NP0	london	SUBST
,	PUN	,	PUN
where	AVQ	where	ADV
he	PNP	he	PRON
gets	VVZ	get	VERB
to	TO0	to	PREP
know	VVI	know	VERB
his	DPS	he	PRON
intended	AJ0	intended	ADJ
bride	NN1	bride	SUBST
.	PUN	.	PUN

# sentence 172, Texts/A/A0/A05.xml
When	CJS	when	CONJ
he	PNP	he	PRON
returns	VVZ	return	VERB
to	PRP	to	PREP
the	AT0	the	ART
town	NN1	town	SUBST
,	PUN	,	PUN
he	PNP	he	PRON
is	VBZ	be	VERB
arrested	VVN	arrest	VERB
,	PUN	,	PUN
but	CJC	but	CONJ
is	VBZ	be	VERB
set	VVN-AJ0	set	VERB
free	AJ0	free	ADJ
by	PRP	by	PREP
Ferdinand	NP0	ferdinand	SUBST
,	PUN	,	PUN
an	AT0	an	ART
African	AJ0-NN1	african	ADJ
promoted	VVN	promote	VERB
from	PRP	from	PREP
the	AT0	the	ART
bush	NN1	bush	SUBST
whose	DTQ	whose	PRON
patron	NN1	patron	SUBST
he	PNP	he	PRON
has	VHZ	have	VERB
once	AV0	once	ADV
been	VBN	be	VERB
.	PUN	.	PUN

# sentence 173, Texts/A/A0/A05.xml
Salim	NN1-NP0	salim	SUBST
makes	VVZ	make	VERB
good	AJ0-AV0	good	ADJ
his	DPS	he	PRON
escape	NN1	escape	SUBST
on	PRP	on	PREP
the	AT0	the	ART
steamer	NN1	steamer	SUBST
—	PUN	—	PUN
bound	VVD-VVN	bind	VERB
,	PUN	,	PUN
we	PNP	we	PRON
take	VVB	take	VERB
it	PNP	it	PRON
,	PUN	,	PUN
for	PRP	for	PREP
his	DPS	he	PRON
bride	NN1	bride	SUBST
.	PUN	.	PUN

# sentence 174, Texts/A/A0/A05.xml
The	AT0	the	ART
family	NN1	family	SUBST
slave	NN1	slave	SUBST
boy	NN1	boy	SUBST
,	PUN	,	PUN
Metty	NP0	metty	SUBST
(	PUL	(	PUL
the	AT0	the	ART
name	NN1	name	SUBST
means	VVZ	mean	VERB
half-caste	AJ0-NN1	half-caste	ADJ
)	PUR	)	PUR
,	PUN	,	PUN
who	PNQ	who	PRON
had	VHD	have	VERB
come	VVN	come	VERB
to	TO0	to	PREP
live	VVI	live	VERB
with	PRP	with	PREP
him	PNP	he	PRON
,	PUN	,	PUN
is	VBZ	be	VERB
firmly	AV0	firmly	ADV
left	VVN	leave	VERB
behind	AV0	behind	ADV
.	PUN	.	PUN

# sentence 175, Texts/A/A0/A05.xml
Salim	NN1-VVB	salim	SUBST
is	VBZ	be	VERB
now	AV0	now	ADV
homeless	AJ0	homeless	ADJ
in	PRP	in	PREP
the	AT0	the	ART
sense	NN1	sense	SUBST
that	CJT	that	CONJ
he	PNP	he	PRON
has	VHZ	have	VERB
shed	VVN	shed	VERB
an	AT0	an	ART
old	AJ0	old	ADJ
tendency	NN1	tendency	SUBST
to	PRP	to	PREP
nostalgia	NN1	nostalgia	SUBST
:	PUN	:	PUN
‘	PUQ	‘	PUQ
the	AT0	the	ART
idea	NN1	idea	SUBST
of	PRF	of	PREP
going	VVG	go	VERB
home	AV0	home	ADV
,	PUN	,	PUN
of	PRF	of	PREP
leaving	VVG-NN1	leave	VERB
,	PUN	,	PUN
the	AT0	the	ART
idea	NN1	idea	SUBST
of	PRF	of	PREP
the	AT0	the	ART
other	AJ0	other	ADJ
place	NN1	place	SUBST
’	PUQ	’	PUQ
,	PUN	,	PUN
he	PNP	he	PRON
takes	VVZ	take	VERB
to	TO0	to	PREP
be	VBI	be	VERB
weakening	AJ0	weakening	ADJ
and	CJC	and	CONJ
destructive	AJ0	destructive	ADJ
.	PUN	.	PUN

# sentence 176, Texts/A/A0/A05.xml
This	DT0	this	ADJ
feeling	NN1	feeling	SUBST
is	VBZ	be	VERB
added	VVN	add	VERB
to	PRP	to	PREP
a	AT0	a	ART
previous	AJ0	previous	ADJ
illumination	NN1	illumination	SUBST
,	PUN	,	PUN
to	PRP	to	PREP
a	AT0	a	ART
stoicism	NN1	stoicism	SUBST
which	DTQ	which	PRON
believes	VVZ	believe	VERB
in	PRP	in	PREP
‘	PUQ	‘	PUQ
the	AT0	the	ART
unity	NN1	unity	SUBST
of	PRF	of	PREP
experience	NN1	experience	SUBST
and	CJC	and	CONJ
the	AT0	the	ART
illusion	NN1	illusion	SUBST
of	PRF	of	PREP
pain'	VVG-NN1	pain'	VERB
.	PUN	.	PUN
’	PUQ	’	PUQ

# sentence 177, Texts/A/A0/A05.xml
Salim	NN1-NP0	salim	SUBST
tells	VVZ	tell	VERB
Salim	NP0-NN1	salim	SUBST
's	POS	's	UNC
story	NN1	story	SUBST
.	PUN	.	PUN

# sentence 178, Texts/A/A0/A05.xml
It	PNP	it	PRON
is	VBZ	be	VERB
not	XX0	not	ADV
Naipaul	NP0	naipaul	SUBST
's	POS	's	UNC
;	PUN	;	PUN
it	PNP	it	PRON
does	VDZ	do	VERB
not	XX0	not	ADV
constitute	VVI	constitute	VERB
the	AT0	the	ART
author	NN1	author	SUBST
's	POS	's	UNC
testament	NN1	testament	SUBST
or	CJC	or	CONJ
confession	NN1	confession	SUBST
on	PRP	on	PREP
the	AT0	the	ART
subject	NN1	subject	SUBST
of	PRF	of	PREP
race	NN1	race	SUBST
relations	NN2	relation	SUBST
and	CJC	and	CONJ
the	AT0	the	ART
rest	NN1	rest	SUBST
of	PRF	of	PREP
it	PNP	it	PRON
.	PUN	.	PUN

# sentence 179, Texts/A/A0/A05.xml
The	AT0	the	ART
novel	NN1	novel	SUBST
(	PUL	(	PUL
or	CJC	or	CONJ
so	AV0	so	ADV
I	PNP	i	PRON
hope	VVB	hope	VERB
)	PUR	)	PUR
signals	VVZ	signal	VERB
a	AT0	a	ART
separation	NN1	separation	SUBST
between	PRP	between	PREP
author	NN1	author	SUBST
and	CJC	and	CONJ
narrator	NN1	narrator	SUBST
with	PRP	with	PREP
its	DPS	it	PRON
very	AV0	very	ADV
first	ORD	first	ADJ
sentence	NN1	sentence	SUBST
:	PUN	:	PUN
‘	PUQ	‘	PUQ
The	AT0	the	ART
World	NN1	world	SUBST
is	VBZ	be	VERB
what	DTQ	what	PRON
it	PNP	it	PRON
is	VBZ	be	VERB
;	PUN	;	PUN
men	NN2	man	SUBST
who	PNQ	who	PRON
are	VBB	be	VERB
nothing	PNI	nothing	PRON
,	PUN	,	PUN
who	PNQ	who	PRON
allow	VVB	allow	VERB
themselves	PNX	themselves	PRON
to	TO0	to	PREP
become	VVI	become	VERB
nothing	PNI	nothing	PRON
,	PUN	,	PUN
have	VHB	have	VERB
no	AT0	no	ART
place	NN1	place	SUBST
in	PRP	in	PREP
it	PNP	it	PRON
.	PUN	.	PUN
’	PUQ	’	PUQ

# sentence 180, Texts/A/A0/A05.xml
An	AT0	an	ART
early	AJ0	early	ADJ
passage	NN1	passage	SUBST
separates	VVZ	separate	VERB
this	DT0	this	ADJ
man	NN1	man	SUBST
,	PUN	,	PUN
who	PNQ	who	PRON
does	VDZ	do	VERB
not	XX0	not	ADV
want	VVI	want	VERB
to	TO0	to	PREP
be	VBI	be	VERB
nothing	PNI	nothing	PRON
,	PUN	,	PUN
from	PRP	from	PREP
the	AT0	the	ART
trading	NN1	trading	SUBST
elders	NN2	elder	SUBST
of	PRF	of	PREP
his	DPS	he	PRON
family	NN1	family	SUBST
—	PUN	—	PUN
pessimists	NN2	pessimist	SUBST
who	PNQ	who	PRON
could	VM0	could	VERB
take	VVI	take	VERB
risks	NN2	risk	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
were	VBD	be	VERB
consoled	VVN	console	VERB
by	PRP	by	PREP
their	DPS	they	PRON
religion	NN1	religion	SUBST
.	PUN	.	PUN

# sentence 181, Texts/A/A0/A05.xml
I	PNP	i	PRON
could	VM0	could	VERB
never	AV0	never	ADV
rise	VVI	rise	VERB
so	AV0	so	ADV
high	AJ0	high	ADJ
.	PUN	.	PUN

# sentence 182, Texts/A/A0/A05.xml
My	DPS	i	PRON
own	DT0	own	ADJ
pessimism	NN1	pessimism	SUBST
,	PUN	,	PUN
my	DPS	i	PRON
insecurity	NN1	insecurity	SUBST
,	PUN	,	PUN
was	VBD	be	VERB
a	AT0	a	ART
more	AV0	more	ADV
terrestrial	AJ0	terrestrial	ADJ
affair	NN1	affair	SUBST
.	PUN	.	PUN

# sentence 183, Texts/A/A0/A05.xml
I	PNP	i	PRON
was	VBD	be	VERB
without	PRP	without	PREP
the	AT0	the	ART
religious	AJ0	religious	ADJ
sense	NN1	sense	SUBST
